license_number,public_name,vendor_id,name_source,is_public_dispensary,city,state
C9-0000691-LIC,AKNS LLC,7828b04d-bd9f-4248-b893-ecc5d87502b9,name_column,no,Sacramento,CA
C9-0000695-LIC,"Peak Horizon, Inc.",87665dd5-610a-4d85-b617-2e6fdfcb673f,name_column,no,Oakland,CA
C9-0000696-LIC,C.R.A.F.T.,f60d660f-72e3-4af8-b8ca-0c9765db77c5,name_column,no,Oakland,CA
C9-0000698-LIC,MOAB DELIVERY,da72f92e-d583-47ee-b41b-8eef63cb6269,name_column,no,Sacramento,CA
C9-0000699-LIC,Higher Ground Holdings LLC,b485192d-cc30-4118-96ee-b2207c05c50a,name_column,no,Santa Ana,CA
C9-0000700-LIC,Relief Delivered,4c35a1c9-4ee6-4c6d-980b-0f190854e9ae,name_column,no,Los Angeles,CA
C9-0000705-LIC,Social Wellness,8e21a720-3a01-41e8-8fbe-b002a592c2c0,name_column,no,San Luis Obispo,CA
C9-0000706-LIC,CannaQuik Deliveries,0678fe40-432e-4171-93a1-34f26df07d42,name_column,no,Los Angeles,CA
C9-0000707-LIC,FROST,32945f27-7b8a-478a-a4c7-0b418947f8d3,name_column,no,Los Angeles,CA
C9-0000708-LIC,SHRYNE LA HABRA LLC,64974025-6614-449e-8d9b-0d0903e703cb,name_column,no,Santa Ana,CA
C9-0000712-LIC,"TRESTL, INC",b4360c00-32d8-4f38-b551-9bd48b0c85b6,name_column,no,Oakland,CA
C9-0000715-LIC,Bud Nest,274206ad-a45f-4741-b27a-c84bd3b88219,name_column,no,Los Angeles,CA
C9-0000716-LIC,Harvest House LLC.,86c006bc-fe18-4ce7-b2e1-c270b57ce841,name_column,no,Los Angeles,CA
C9-0000718-LIC,Green Light Cannabis,2d05d977-8508-4342-a6f3-80b953a3496a,name_column,no,Los Angeles,CA
C9-0000719-LIC,Happy High Delivery,124c1b5d-c3e7-47da-97a3-d2543eb4e435,name_column,no,Los Angeles,CA
C9-0000720-LIC,High Roller LLC,6afc140b-e3cb-490f-8fd2-e724deb2fca7,name_column,no,Los Angeles,CA
C9-0000721-LIC,Flower Policy,e87b5533-b71c-46a0-baaf-b60dd48d0d17,name_column,no,Los Angeles,CA
C9-0000723-LIC,GETGO DELIVERY LLC,dcf7299e-5d8f-4cac-b0e2-449f2331016c,name_column,no,Los Angeles,CA
C9-0000724-LIC,CANNA LA LA,3e73e1f5-cbf1-4438-8934-a8d7f4cf4374,name_column,no,Los Angeles,CA
C9-0000725-LIC,Rose Town Investment Group,a8c356e8-586a-4ebe-8ead-701051ce44e6,name_column,no,Los Angeles,CA
C9-0000728-LIC,Real Fire Society,425ab1dd-f518-4370-b5f5-346f9b5fc81c,name_column,no,Oakland,CA
C9-0000729-LIC,EUPHORIA GRAS,c1607944-c5a6-4162-bfbe-c7af3d4fb6ba,name_column,no,Los Angeles,CA
C9-0000730-LIC,CORNERBOY,34632706-a63b-48e3-a721-8d4900c6a1da,name_column,no,Los Angeles,CA
C9-0000731-LIC,CN PACHECO,b2c7d0b5-aa67-4eb0-a21f-80e43ec500c4,name_column,no,Martinez,CA
C9-0000732-LIC,G LION,de70fb38-fb68-4737-bc34-6ba58fe1cddc,name_column,no,Santa Ana,CA
C9-0000733-LIC,Wakery Bakery Delivery,228d9264-c4c4-4569-a795-6f6845436b61,name_column,no,Los Angeles,CA
C9-0000734-LIC,Fast Flavors,5bd785d0-1baf-4d0d-9e76-43bdffbb014e,name_column,no,Oakland,CA
C9-0000742-LIC,SK Delivery Inc.,3d1f9da4-9e51-4171-a0dd-957a550c0fbc,name_column,no,Los Angeles,CA
C9-0000745-LIC,SK Delivery Inc.,0b8d5998-6866-4ca0-8e43-bf9fdce83071,name_column,no,Los Angeles,CA
C9-0000747-LIC,HEAVEN'S HERB,37523c75-41e9-450b-ba70-a6822b0415e2,name_column,no,Los Angeles,CA
C9-0000748-LIC,DT California LLC,cc23dabf-3922-422b-afbe-bbd3e4d72fae,name_column,no,Modesto,CA
C9-0000750-LIC,TELOS LOGISTICAL SOLUTIONS LLC,7df99401-7633-43f1-a59b-62050f6c4f5f,name_column,no,Los Angeles,CA
C9-0000752-LIC,Bishop Boyz LLC,034d16d3-325b-4df8-916f-44a4e7ac7494,name_column,no,Los Angeles,CA
C9-0000753-LIC,SMOOTH ELEVATIONS HOLDINGS L.L.C.,fae19f3d-fff6-42f0-9707-4dc57aa2e0bb,name_column,no,Sacramento,CA
C9-0000756-LIC,Groovy Doobie LLC,c28da63a-36cb-4fad-a8bc-0da85defa1d3,name_column,no,Los Angeles,CA
C9-0000758-LIC,SMART MED SOLUTIONS,38370c99-ff48-493a-b42a-dc7c91486cf0,name_column,no,Los Angeles,CA
C9-0000759-LIC,Newstein Corporation,1c0fd123-a069-47e0-9c1f-14ac4987fe5d,name_column,no,Los Angeles,CA
C9-0000763-LIC,CSA MEDICAL REMEDIES,55f98caa-9eb0-46c3-93ec-c626d3221b64,name_column,no,Los Angeles,CA
C9-0000764-LIC,Norcanna Farms,8b589897-c835-4730-8d59-5c6876d03fc3,name_column,no,Placerville,CA
C9-0000766-LIC,MRS. BUDZ LLC,5ba0bef3-f2a5-42bd-95e2-ad2e5f56f9b2,name_column,no,Los Angeles,CA
C9-0000770-LIC,Deli Boys Delivery,60d3abbf-90e7-41cc-8117-6b8969faf025,name_column,no,Los Angeles,CA
C9-0000771-LIC,Springs Angeles,a374ed47-e4a9-4354-a8df-dd70d805d238,name_column,no,Los Angeles,CA
C9-0000772-LIC,"LS7 Logistics, LLC.",107cd27b-f52a-4ba9-abf6-bb46f7daec32,name_column,no,Oakland,CA
C9-0000779-LIC,HIGHER PURPOSE DELIVERY SERVICE,de2c7ce4-a368-48dc-b443-98db67b24854,name_column,no,Los Angeles,CA
C9-0000782-LIC,Bonnet Shores Management Company LLC,e0cbd279-20a5-45e5-aaea-dff3e9f1fe08,name_column,no,Los Angeles,CA
C9-0000785-LIC,GUPPYGO,fab5bb21-5ddf-4eed-ba66-b3912c87b138,name_column,no,Los Angeles,CA
C9-0000786-LIC,JD Simcha,11b22cab-7a46-4f43-bd80-f076bd2ea689,name_column,no,Los Angeles,CA
C9-0000787-LIC,"THE DELIVERY LA, LLC",10c33817-0c6f-490e-b144-237cb2da3365,name_column,no,Los Angeles,CA
C9-0000791-LIC,Zen Life Organics LLC,3c60df44-a4ae-448b-a08f-1997e69a8aaa,name_column,no,Sacramento,CA
C9-0000793-LIC,C3 Delivery,79b5ba51-3851-4b90-97b5-e6e36d9eb631,name_column,no,Oakland,CA
C9-0000795-LIC,Abc Commerce LLC,8066a336-bd32-495a-89f4-c3e0a2890d92,name_column,no,Los Angeles,CA
C9-0000796-LIC,"CMX Distribution, Inc.",3eb60d9c-eddb-4551-9094-62a794d050d5,name_column,no,Santa Ana,CA
C9-0000797-LIC,"West Coast Safe Delivery, Inc.",b65c3bf6-0ae1-4b4b-b310-8c52de4d7f4b,name_column,no,Santa Ana,CA
C9-0000805-LIC,"Fresh Green Express, LLC",4e92d520-00a3-48e0-92ed-79a08c6ed417,name_column,no,Oakland,CA
C9-0000806-LIC,The Green Giant Delivery,52eac85f-e8da-4dd8-bf6b-990e140df929,name_column,no,Sacramento,CA
C9-0000807-LIC,Marin Gardens,d2892329-93f4-40ef-86e7-3b99e124bd2f,name_column,no,San Rafael,CA
C9-0000809-LIC,The Paisley Project LLC,a5f78065-8064-4f89-bf61-a0124cbb485c,name_column,no,Sacramento,CA
C9-0000810-LIC,TOP NOTCH FLOWERS,0e50166d-576c-4e69-a977-c88c17a63aab,name_column,no,Oakland,CA
C9-0000812-LIC,GREEN GOLD DELIVERY,46e8dae8-029b-4bde-823e-89c057479ff4,name_column,no,Oakland,CA
C9-0000813-LIC,"GREEN RUSH ALLIANCES, LLC",6205045a-bd93-4e8b-b184-71bebf686f0f,name_column,no,Santa Barbara,CA
C9-0000814-LIC,WEEDYY,049dc64d-974b-41cd-b06f-79cc21edca53,name_column,no,Sacramento,CA
C9-0000815-LIC,"Osos Flower, LLC",db4b3a33-ebb0-4dfd-8928-8bdf37f61031,name_column,no,San Luis Obispo,CA
C9-0000816-LIC,KK Delivery,0155988a-f842-46d1-adad-500ddd49916d,name_column,no,Oakland,CA
C9-0000817-LIC,OFL Delivery Sacramento LLC,d6863ff8-d8a6-4f6c-9ccd-b5fc14e51154,name_column,no,Sacramento,CA
C9-0000819-LIC,HITS LA,c8f5adf7-f849-412c-847e-98f4c9b148c1,name_column,no,Los Angeles,CA
C9-0000820-LIC,CANNABUS,37ee6678-691e-4a92-9f18-ae7357b35814,name_column,no,Los Angeles,CA
C9-0000821-LIC,UplyftLA,625fde52-46f8-4561-8913-5c42c3af49fb,name_column,no,Los Angeles,CA
C9-0000823-LIC,Legacy Pharms,ff0b7213-4a37-4547-81cd-5828601587e9,name_column,no,Sacramento,CA
C9-0000824-LIC,SA HOLDING LLC,eb6c996e-151e-45d9-b721-cf71fbe45f7c,name_column,no,Sacramento,CA
C9-0000825-LIC,The Gas Station,e7dee550-bed4-45f1-b5d4-c417c8747c9a,name_column,no,Sacramento,CA
C9-0000826-LIC,Upnorth Distribution Inc,9348d4ed-6e3c-48a0-8db3-8aee012cc170,name_column,no,Eureka,CA
C9-0000827-LIC,MX3,73462d48-c9fc-4e91-9e09-22681e82dfce,name_column,no,Los Angeles,CA
C9-0000828-LIC,Emerald Dragon Holdings,fb34e92b-bd15-496c-bcb0-84b7e640461b,name_column,no,Los Angeles,CA
C9-0000830-LIC,WAWG INC,2604590a-6c53-4030-b8e8-d33bca798ad2,name_column,no,Sacramento,CA
C9-0000831-LIC,Padre Mu,84c5fc24-d3b9-460b-87f4-af0fddeb589b,name_column,no,Oakland,CA
C9-0000832-LIC,Local Choice,d98a2bdb-7b03-45d6-b5c9-e83abc148263,name_column,no,San Bernardino,CA
C9-0000834-LIC,SUNDERSTORM BAY LLC,32af42ea-a5ea-4445-a7a2-810ca487f308,name_column,no,Oakland,CA
C9-0000835-LIC,Cloud7,6bd4729e-58f3-4da6-9470-b82b5d55738e,name_column,no,Oakland,CA
C9-0000837-LIC,Elder Creek Delivery Inc.,7d8d10a2-283c-4ed3-b01a-c124e3bd7e32,name_column,no,Sacramento,CA
C9-0000840-LIC,Thornwood Distribution LLC,3cc2a3b4-f74a-4ae2-bd11-80b44e20c92a,name_column,no,Santa Barbara,CA
C9-0000841-LIC,Top Shelf LLC,5a7672b9-327f-4a9f-8db1-8f57bb972fbe,name_column,no,Sacramento,CA
C9-0000842-LIC,The Yucca Valley Dispensary,8fc6a3bd-1111-4a6f-9fb5-4376cd26c7c2,name_column,no,San Bernardino,CA
C9-0000843-LIC,Smoakland,92dc1108-7987-475b-b6b0-844b62667da0,name_column,no,Oakland,CA
C9-0000844-LIC,Elev8ted Delivery,cdc7cf6a-9d92-4ef5-96a7-5f9ad98faa12,name_column,no,Oakland,CA
C9-0000845-LIC,Ounce Kings,dea34792-fda3-42dc-a262-380b51e391e5,name_column,no,Sacramento,CA
C9-0000846-LIC,Banana Budda,092fe466-653d-4c99-8041-673d31a8dca2,name_column,no,Sacramento,CA
C9-0000847-LIC,Erba Catalina,e041cace-207e-478b-b455-644f59a1d147,name_column,no,Los Angeles,CA
C9-0000848-LIC,StashCo,7c7e0d98-5c94-44d6-8df5-8e49acaa4f44,name_column,no,Sacramento,CA
C9-0000849-LIC,Greenway Highway,ba4fa823-fe29-470d-9229-bc83a54b9419,name_column,no,Los Angeles,CA
C9-0000850-LIC,"DISTRO DEPOT, INC.",490ecede-87b6-4bb3-af71-0a7946672806,name_column,no,Riverside,CA
C9-0000851-LIC,Quickie Cannabis Delivery,a9f61ca1-6404-4647-9d09-7d6671914b25,name_column,no,Riverside,CA
C9-0000852-LIC,Stealthee Delivery,5dc35e06-3010-483c-8dd6-b0f0cfe25657,name_column,no,Sacramento,CA
C9-0000853-LIC,100 Gram Dash,0a5a2849-dfa5-47d4-9b99-ad917ba7ea07,name_column,no,Los Angeles,CA
C9-0000854-LIC,"POUNDS, INC.",23c4a3ce-33b0-4a17-8a1d-4df4aa230133,name_column,no,Los Angeles,CA
C9-0000855-LIC,"GEKT, Inc.",c5ef7c9b-a1dd-4982-a819-2a1f05e8f399,name_column,no,Los Angeles,CA
C9-0000856-LIC,t.h.chi,25750b3b-2320-4441-98ae-4acb6e97ad64,name_column,no,Oakland,CA
C9-0000857-LIC,GOLD PHOENIX,b36816cf-2692-4d7c-b7b8-2a500c1641ad,name_column,no,Sacramento,CA
C9-0000858-LIC,Cannabashery,12765fa3-d1b6-4433-b1be-5afd968f48f9,name_column,no,Los Angeles,CA
C9-0000859-LIC,Dream Bisss LLC,a5d50900-ea85-4763-affc-f6ac0413842d,name_column,no,Sacramento,CA
C9-0000860-LIC,Curbside Collective,42397899-aa80-4222-8931-72e9875c1270,name_column,no,Los Angeles,CA
C9-0000861-LIC,Jay & Silent Bob Deliver,e0c9004f-3790-44f0-8b3b-8b2e95821cc1,name_column,no,Los Angeles,CA
C9-0000862-LIC,"Kannabis, Curbside Collective",56fe39cb-8f35-4652-82c4-f1907ef7ec9b,name_column,no,Oakland,CA
C9-0000863-LIC,Indo Nation,33261be5-2f54-4043-8f58-b81473bf1657,name_column,no,San Francisco,CA
C9-0000864-LIC,HERA DISTRIBUTION LLC,f00366ff-4deb-4b05-b552-a8ef4d03f6ff,name_column,no,Santa Ana,CA
